"fixed.acidity";"volatile.acidity";"citric.acid";"residual.sugar";"chlorides";"free.sulfur.dioxide";"total.sulfur.dioxide";"density";"pH";"sulphates";"alcohol";"quality"
7.4;0.33;0.26;2.74727091425549;0.049;67;210;0.99907;3.06;-0.385662480811985;2.2512917986065;"5"
7.4;0.33;0.26;2.74727091425549;0.049;67;210;0.99907;3.06;-0.385662480811985;2.2512917986065;"5"
7.3;0.4;0.28;1.87180217690159;0.037;26;97;0.99148;3.16;-0.544727175441672;2.53369681395743;"7"
7.4;0.18;0.24;0.336472236621213;0.047;21;106;0.99383;3.52;-0.446287102628419;2.35137525716348;"7"
8.6;0.17;0.28;0.993251773010283;0.047;38;150;0.99365;3.1;-0.579818495252942;2.37954613413017;"6"
6.5;0.32;0.23;0.182321556793955;0.054;39;208;0.99272;3.18;-0.776528789498996;2.29253475714054;"6"
7.3;0.4;0.28;1.87180217690159;0.037;26;97;0.99148;3.16;-0.544727175441672;2.53369681395743;"7"
7;0.32;0.31;1.85629799036563;0.031;38;115;0.99235;3.38;-0.544727175441672;2.50143595173921;"7"
7.5;0.42;0.19;1.93152141160321;0.041;62;150;0.99508;3.23;-0.994252273343867;2.30258509299405;"6"
6.9;0.28;0.31;1.97408102602201;0.04;47;168;0.9946;3.29;-0.562118918153541;2.36085400111802;"7"
6.5;0.29;0.42;2.36085400111802;0.042;66;202;0.99674;3.24;-0.63487827243597;2.2512917986065;"6"
6.3;0.41;0.18;1.25276296849537;0.027;23;109;0.99018;3.34;-0.616186139423817;2.54944517092557;"8"
7;0.32;0.31;1.85629799036563;0.031;38;115;0.99235;3.38;-0.544727175441672;2.50143595173921;"7"
7.3;0.3;0.33;0.832909122935104;0.043;28;125;0.99084;3.34;-0.82098055206983;2.53369681395743;"7"
6.6;0.22;0.28;2.48906465993666;0.058;25;125;0.99856;3.45;-0.798507696217772;2.24070968927596;"5"
6;0.26;0.18;1.94591014905531;0.055;50;194;0.99591;3.21;-0.843970070294529;2.19722457733622;"5"
6.9;0.44;0.18;2.46809953147162;0.051;26;126;0.9975;3.23;-0.7339691750802;2.2082744135228;"5"
7.5;0.42;0.2;0.336472236621213;0.06;15;168;0.9944;3.06;-0.916290731874155;2.24070968927596;"6"
7;0.36;0.3;1.6094379124341;0.04;40;143;0.99173;3.33;-0.867500567704723;2.50143595173921;"7"
5.6;0.295;0.2;0.78845736036427;0.049;18;134;0.99378;3.21;-0.385662480811985;2.30258509299405;"5"
6.8;0.21;0.55;2.68102152871429;0.053;34;159;0.99805;2.93;-0.82098055206983;2.21920348405499;"5"
8.1;0.28;0.34;0.262364264467491;0.035;11;126;0.99232;3.14;-0.693147180559945;2.28238238567653;"6"
6.8;0.21;0.55;2.68102152871429;0.053;34;159;0.99805;2.93;-0.82098055206983;2.21920348405499;"5"
7;0.22;0.26;1.02961941718116;0.036;44;132;0.99078;3.34;-0.891598119283784;2.484906649788;"7"
6.8;0.32;0.3;1.19392246847243;0.029;15;80;0.99061;3.33;-0.462035459596559;2.53369681395743;"7"
7;0.19;0.33;1.84054963339749;0.032;42;127;0.99182;3.31;-0.967584026261706;2.50143595173921;"6"
7.7;0.42;0.38;2.09186406167839;0.061;49;144;0.9966;3.4;-0.544727175441672;2.39789527279837;"6"
7.4;0.2;0.31;0.470003629245736;0.038;34;116;0.9912;3.25;-0.941608539858445;2.484906649788;"7"
8;0.2;0.3;2.09186406167839;0.037;42;130;0.99379;3.1;-0.400477566597125;2.46809953147162;"6"
6.1;0.41;0.04;0.262364264467491;0.036;23;121;0.99228;3.24;-0.49429632181478;2.29253475714054;"6"
7.6;0.2;0.34;0.587786664902119;0.041;42;148;0.99335;3.35;-0.415515443961666;2.40694510831829;"6"
6.9;0.3;0.21;1.97408102602201;0.045;54;190;0.99595;3.22;-0.7339691750802;2.24070968927596;"5"
7;0.35;0.17;0.0953101798043249;0.049;7;119;0.99297;3.13;-1.02165124753198;2.27212588550934;"6"
6.9;0.35;0.55;2.48073127837752;0.038;22;111;0.99687;3.11;-1.23787435600162;2.27212588550934;"5"
7;0.35;0.17;0.0953101798043249;0.049;7;119;0.99297;3.13;-1.02165124753198;2.27212588550934;"6"
6.9;0.35;0.55;2.48073127837752;0.038;22;111;0.99687;3.11;-1.23787435600162;2.27212588550934;"5"
7.6;0.3;0.4;0.78845736036427;0.054;29;175;0.99445;3.19;-0.63487827243597;2.28238238567653;"5"
7.5;0.38;0.29;2.54160199346455;0.05;25;209;0.9986;3.25;-0.527632742082372;2.23001440015921;"6"
7.5;0.3;0.32;0.336472236621213;0.032;31;161;0.99154;2.95;-0.867500567704723;2.35137525716348;"5"
6.3;0.4;0.32;2.36085400111802;0.049;38;209;0.9981;3.47;-0.527632742082372;2.23001440015921;"6"
6.8;0.37;0.28;0.641853886172395;0.024;64;106;0.98993;3.45;-0.510825623765991;2.53369681395743;"8"
8.3;0.27;0.34;2.32238772029023;0.048;50;118;0.99716;3.18;-0.673344553263766;2.33214389523559;"5"
6.5;0.28;0.35;2.28238238567653;0.067;61;180;0.9972;3.15;-0.562118918153541;2.19722457733622;"4"
7.2;0.34;0.3;2.12823170584927;0.051;40;167;0.99756;3.48;-0.478035800943;2.27212588550934;"5"
7;0.23;0.26;1.97408102602201;0.041;21;90;0.99509;3.22;-0.59783700075562;2.2512917986065;"6"
7.7;0.29;0.29;1.56861591791385;0.06;27;156;0.99572;3.49;-0.527632742082372;2.33214389523559;"6"
7.2;0.34;0.3;2.12823170584927;0.051;40;167;0.99756;3.48;-0.478035800943;2.27212588550934;"5"
7.7;0.4;0.27;1.50407739677627;0.034;27;95;0.99175;3.21;-0.527632742082372;2.50959926237837;"8"
6.7;0.17;0.27;0.336472236621213;0.032;39;149;0.99254;3.4;-0.653926467406664;2.35137525716348;"5"
7;0.23;0.26;1.97408102602201;0.041;21;90;0.99509;3.22;-0.59783700075562;2.2512917986065;"6"
8.1;0.24;0.26;2.39789527279837;0.043;41;211;0.99676;3.11;-0.713349887877465;2.30258509299405;"6"
7.5;0.23;0.29;0.955511445027436;0.031;24;98;0.99194;3;-0.616186139423817;2.3887627892351;"6"
7.9;0.31;0.22;2.58776403522771;0.048;46;212;0.99942;3.47;-0.527632742082372;2.30258509299405;"5"
7.9;0.25;0.34;2.43361335540045;0.04;53;202;0.99708;3.11;-0.562118918153541;2.26176309847379;"6"
6.1;0.28;0.16;0.262364264467491;0.06;36;126;0.99353;3.13;-0.776528789498996;2.16332302566054;"6"
7;0.18;0.26;0.336472236621213;0.044;46;89;0.99256;3.39;-0.7339691750802;2.37024374146786;"7"
6.5;0.21;0.28;0.336472236621213;0.046;26;66;0.99199;3.43;-0.7339691750802;2.40694510831829;"6"
7.6;0.48;0.33;1.94591014905531;0.024;14;130;0.9918;3.25;-0.798507696217772;2.52572864430826;"7"
7.1;0.34;0.32;0.693147180559945;0.051;29;130;0.99354;3.3;-0.693147180559945;2.34180580614733;"6"
7.4;0.32;0.27;2.55722731136763;0.04;60;221;0.99831;3.05;-0.415515443961666;2.24070968927596;"5"
8.1;0.25;0.34;2.31253542384721;0.05;30;121;0.99724;3.17;-0.713349887877465;2.31253542384721;"6"
8.2;0.25;0.46;1.32175583998232;0.05;14;102;0.99524;3.28;-0.544727175441672;2.27212588550934;"5"
6.5;0.18;0.29;0.53062825106217;0.035;39;144;0.9927;3.49;-0.693147180559945;2.35137525716348;"6"
6.7;0.24;0.26;2.53369681395743;0.053;44;182;0.99802;3.42;-0.867500567704723;2.27212588550934;"5"
7.4;0.33;0.44;2.02814824729229;0.05;40;227;0.99679;3.12;-0.653926467406664;2.19722457733622;"5"
7.2;0.3;0.3;2.09186406167839;0.05;40;188;0.99652;3.15;-0.713349887877465;2.2082744135228;"6"
7.4;0.34;0.3;2.70136121295141;0.037;70;169;0.99698;3.25;-0.994252273343867;2.34180580614733;"6"
6;0.33;0.18;1.09861228866811;0.036;5;85;0.99125;3.28;-0.916290731874155;2.4423470353692;"4"
7.6;0.48;0.37;0.182321556793955;0.034;5;57;0.99256;3.05;-0.616186139423817;2.34180580614733;"3"
7.2;0.2;0.3;0.693147180559945;0.039;43;188;0.9911;3.3;-0.891598119283784;2.484906649788;"6"
7;0.32;0.29;1.58923520511658;0.036;41;150;0.99168;3.38;-0.843970070294529;2.50143595173921;"6"
7.2;0.2;0.3;0.693147180559945;0.039;43;188;0.9911;3.3;-0.891598119283784;2.484906649788;"6"
7;0.22;0.29;2.18605127673809;0.05;24;90;0.99556;3.29;-0.776528789498996;2.28238238567653;"6"
7;0.23;0.42;1.62924053973028;0.042;37;144;0.99518;3.5;-0.527632742082372;2.32238772029023;"6"
6.9;0.15;0.28;1.48160454092422;0.029;14;107;0.99347;3.24;-0.776528789498996;2.34180580614733;"8"
6.7;0.26;0.29;1.75785791755237;0.025;26;74;0.9929;3.28;-0.63487827243597;2.39789527279837;"6"
6.9;0.15;0.28;1.48160454092422;0.029;14;107;0.99347;3.24;-0.776528789498996;2.34180580614733;"8"
6.9;0.3;0.29;0.262364264467491;0.053;24;189;0.99362;3.29;-0.616186139423817;2.29253475714054;"4"
6.9;0.3;0.3;0.262364264467491;0.053;24;186;0.99361;3.29;-0.616186139423817;2.29253475714054;"4"
7.6;0.21;0.35;0.182321556793955;0.041;7;106;0.9914;3.06;-0.798507696217772;2.42480272571829;"4"
6.8;0.46;0.26;0.993251773010283;0.042;28;83;0.99114;3.38;-0.673344553263766;2.484906649788;"8"
7;0.28;0.26;0.53062825106217;0.042;34;130;0.9925;3.43;-0.693147180559945;2.37024374146786;"8"
6.5;0.24;0.29;2.10413415427021;0.043;32;156;0.99453;3.13;-0.356674943938732;2.31253542384721;"6"
7;0.27;0.29;1.3609765531356;0.059;28;199;0.9961;3.54;-0.527632742082372;2.33214389523559;"5"
8.4;0.3;0.25;2.87638551592142;0.047;25;218;1.00016;2.98;-0.415515443961666;2.2082744135228;"5"
6.5;0.19;0.27;1.58923520511658;0.037;13;101;0.9916;3.17;-0.891598119283784;2.46809953147162;"6"
8;0.36;0.39;0.470003629245736;0.024;26;93;0.99116;3.15;-0.713349887877465;2.47653840011748;"6"
8;0.26;0.28;2.10413415427021;0.038;72;202;0.99566;3.12;-0.579818495252942;2.30258509299405;"6"
6.6;0.23;0.18;2.14006616349627;0.044;59;188;0.99558;3.16;-0.713349887877465;2.2512917986065;"5"
7.9;0.44;0.26;1.49290409617815;0.033;23;100;0.99117;3.17;-0.653926467406664;2.54160199346455;"6"
7.6;0.31;0.27;1.75785791755237;0.036;23;109;0.99399;3.34;-0.616186139423817;2.39789527279837;"6"
7.1;0.21;0.28;0.993251773010283;0.034;23;111;0.99405;3.35;-0.446287102628419;2.32238772029023;"4"
7;0.16;0.26;1.98787434815435;0.047;30;220;0.99622;3.38;-0.544727175441672;2.31253542384721;"6"
8;0.27;0.25;2.94968833505258;0.045;50;208;1.00051;3.05;-0.693147180559945;2.21920348405499;"6"
7.1;0.21;0.28;0.993251773010283;0.034;23;111;0.99405;3.35;-0.446287102628419;2.32238772029023;"4"
8.2;0.24;0.3;0.832909122935104;0.05;23;106;0.99397;2.98;-0.693147180559945;2.30258509299405;"5"
7;0.16;0.26;1.92424865227413;0.047;30;220;0.99622;3.38;-0.544727175441672;2.31253542384721;"6"
6.3;0.41;0.16;-0.105360515657826;0.032;25;98;0.99274;3.16;-0.867500567704723;2.2512917986065;"5"
6.1;0.36;0.41;2.96269241947579;0.07;67;207;1.00118;3.39;-0.63487827243597;2.2082744135228;"5"
8.1;0.4;0.32;2.06686275947298;0.031;23;118;0.99176;3.05;-0.776528789498996;2.58776403522771;"7"
6.8;0.26;0.43;2.46385324059017;0.045;53;198;0.9969;3.26;-0.59783700075562;2.2512917986065;"5"
7.2;0.24;0.29;1.09861228866811;0.036;17;117;0.99411;3.36;-0.385662480811985;2.31253542384721;"6"
7.2;0.24;0.29;1.09861228866811;0.036;17;117;0.99411;3.36;-0.385662480811985;2.31253542384721;"6"
7.3;0.22;0.26;0.405465108108164;0.04;32;172;0.99194;3.27;-0.7339691750802;2.41591377830105;"6"
8.1;0.34;0.28;2.01490302054226;0.04;70;230;0.99558;3.14;-0.59783700075562;2.28238238567653;"6"
7.3;0.22;0.26;0.405465108108164;0.04;32;172;0.99194;3.27;-0.7339691750802;2.41591377830105;"6"
8.1;0.34;0.28;2.01490302054226;0.04;70;230;0.99558;3.14;-0.59783700075562;2.28238238567653;"6"
6.4;0.28;0.17;2.11625551480255;0.042;61;195;0.99577;3.22;-0.776528789498996;2.24070968927596;"5"
6.3;0.29;0.14;1.95302761682418;0.045;50;177;0.99564;3.23;-0.867500567704723;2.19722457733622;"5"
6.4;0.27;0.17;2.12823170584927;0.044;60;198;0.99578;3.21;-0.755022584278033;2.24070968927596;"5"
7.4;0.35;0.2;2.63188884013665;0.054;63;229;0.99888;3.11;-0.693147180559945;2.18605127673809;"6"
8.3;0.28;0.27;2.86220088092947;0.045;48;253;1.00014;3.02;-0.579818495252942;2.2082744135228;"6"
6.4;0.35;0.35;1.7227665977411;0.034;9;148;0.99441;3.17;-0.693147180559945;2.28238238567653;"4"
6.9;0.43;0.28;2.24070968927596;0.056;29;183;0.99594;3.17;-0.843970070294529;2.24070968927596;"5"
8;0.26;0.28;1.56861591791385;0.05;34;150;0.99437;3.13;-0.693147180559945;2.30258509299405;"6"
6.9;0.43;0.28;2.24070968927596;0.056;29;183;0.99594;3.17;-0.843970070294529;2.24070968927596;"5"
7.3;0.27;0.37;2.27212588550934;0.042;36;130;0.9979;3.48;-0.287682072451781;2.29253475714054;"6"
7.6;0.285;0.32;2.68102152871429;0.063;32;201;0.998;3;-0.798507696217772;2.21920348405499;"5"
6.6;0.32;0.33;0.916290731874155;0.052;40;219.5;0.99316;3.15;-0.510825623765991;2.30258509299405;"5"
7.6;0.285;0.32;2.68102152871429;0.063;32;201;0.998;3;-0.798507696217772;2.21920348405499;"5"
6.6;0.34;0.34;0.955511445027436;0.051;40.5;210;0.99314;3.15;-0.49429632181478;2.30258509299405;"5"
6.6;0.32;0.33;0.916290731874155;0.052;40;210;0.99316;3.15;-0.510825623765991;2.30258509299405;"5"
6.5;0.27;0.26;2.10413415427021;0.042;21;133;0.99612;3.43;-0.446287102628419;2.28238238567653;"6"
6.6;0.26;0.27;0.405465108108164;0.04;19;114;0.99295;3.36;-0.478035800943;2.35137525716348;"6"
6.7;0.27;0.26;0.832909122935104;0.043;61;181;0.99394;3.45;-0.462035459596559;2.36085400111802;"6"
7.3;0.19;0.27;0.470003629245736;0.027;35;136;0.99248;3.38;-0.616186139423817;2.39789527279837;"7"
6.3;0.2;0.26;0.470003629245736;0.027;36;141;0.99268;3.53;-0.579818495252942;2.37954613413017;"6"
7.1;0.29;0.3;2.77258872223978;0.036;58;201;0.99954;3.3;-0.400477566597125;2.19722457733622;"5"
7.8;0.32;0.33;2.34180580614733;0.031;47;194;0.99692;3.07;-0.544727175441672;2.26176309847379;"6"
8.1;0.33;0.36;2.00148000021012;0.037;36;156;0.99592;3.19;-0.616186139423817;2.36085400111802;"6"
8.1;0.33;0.36;2.00148000021012;0.037;36;156;0.99592;3.19;-0.616186139423817;2.36085400111802;"6"
7.8;0.32;0.33;2.34180580614733;0.031;47;194;0.99692;3.07;-0.544727175441672;2.26176309847379;"6"
6.6;0.33;0.24;2.77570884957602;0.045;31;147;0.99822;3.08;-0.653926467406664;2.21920348405499;"5"
6.6;0.33;0.24;2.77570884957602;0.045;31;147;0.99822;3.08;-0.653926467406664;2.21920348405499;"5"
8.2;0.26;0.33;0.955511445027436;0.053;11;71;0.99402;2.89;-0.713349887877465;2.2512917986065;"5"
8.3;0.25;0.33;0.916290731874155;0.053;12;72;0.99404;2.89;-0.7339691750802;2.2512917986065;"5"
7;0.26;0.26;2.37954613413017;0.039;37;184;0.99787;3.47;-0.544727175441672;2.33214389523559;"7"
6;0.26;0.15;0.182321556793955;0.053;35;124;0.99347;3.08;-0.776528789498996;2.17475172148416;"5"
7;0.28;0.32;0.53062825106217;0.038;27;128;0.99375;3.2;-0.478035800943;2.32238772029023;"6"
5.2;0.16;0.34;-0.22314355131421;0.029;26;77;0.99155;3.25;-0.673344553263766;2.31253542384721;"6"
6.8;0.34;0.1;0.336472236621213;0.049;29;118;0.9936;3.21;-0.891598119283784;2.2512917986065;"5"
7.6;0.25;0.34;0.262364264467491;0.056;34;176;0.99434;3.1;-0.673344553263766;2.2512917986065;"5"
5.6;0.35;0.4;1.84054963339749;0.022;23;174;0.9922;3.54;-0.693147180559945;2.45100509811232;"7"
8.8;0.24;0.23;2.33214389523559;0.032;12;97;0.99571;3.13;-0.916290731874155;2.37024374146786;"6"
6;0.29;0.21;2.74406063862524;0.043;20;142;0.99658;3.11;-0.616186139423817;2.31253542384721;"6"
6.1;0.27;0.31;0.405465108108164;0.035;17;83;0.99076;3.32;-0.82098055206983;2.40694510831829;"7"
6.1;0.27;0.31;0.405465108108164;0.035;17;83;0.99076;3.32;-0.82098055206983;2.40694510831829;"7"
6.3;0.27;0.37;2.06686275947298;0.047;58;215;0.99542;3.19;-0.7339691750802;2.2512917986065;"6"
6.6;0.24;0.3;2.56494935746154;0.052;18;143;0.99825;3.37;-0.713349887877465;2.24070968927596;"6"
6.8;0.32;0.3;0;0.049;22;113;0.99289;3.24;-0.49429632181478;2.32238772029023;"5"
6.4;0.37;0.37;1.57897870494939;0.041;39.5;216.5;0.99432;3.1;-0.693147180559945;2.28238238567653;"6"
6.2;0.26;0.37;1.96009478404727;0.047;54;201;0.99523;3.19;-0.7339691750802;2.2512917986065;"6"
6.3;0.27;0.37;2.06686275947298;0.047;58;215;0.99542;3.19;-0.7339691750802;2.2512917986065;"6"
6.4;0.3;0.16;2.01490302054226;0.05;55;191;0.9959;3.17;-0.713349887877465;2.19722457733622;"5"
8;0.28;0.32;2.02814824729229;0.045;61;204;0.99543;3.1;-0.59783700075562;2.31253542384721;"6"
7.9;0.27;0.27;0.53062825106217;0.034;25;122;0.99088;2.97;-0.673344553263766;2.47653840011748;"6"
7.9;0.27;0.27;0.53062825106217;0.034;25;122;0.99088;2.97;-0.673344553263766;2.47653840011748;"6"
7.7;0.39;0.49;2.04122032885964;0.036;11;110;0.9966;3.33;-0.27443684570176;2.30258509299405;"6"
7.6;0.31;0.23;2.54160199346455;0.054;20;139;0.99836;3.16;-0.693147180559945;2.27212588550934;"4"
7.6;0.31;0.23;2.54160199346455;0.054;20;139;0.99836;3.16;-0.693147180559945;2.27212588550934;"4"
6.3;0.18;0.22;0.405465108108164;0.043;45;155;0.99238;3.19;-0.7339691750802;2.32238772029023;"5"
8.6;0.23;0.25;2.42480272571829;0.031;13;96;0.99645;3.11;-0.916290731874155;2.37954613413017;"5"
6.8;0.21;0.36;2.89591193827178;0.046;32;133;1;3.27;-0.7339691750802;2.17475172148416;"5"
6.8;0.21;0.36;2.89591193827178;0.046;32;133;1;3.27;-0.7339691750802;2.17475172148416;"5"
6.9;0.26;0.31;1.94591014905531;0.039;37;175;0.99376;3.32;-0.713349887877465;2.43361335540045;"6"
6.8;0.21;0.36;2.89591193827178;0.046;32;133;1;3.27;-0.7339691750802;2.17475172148416;"5"
6.4;0.31;0.4;1.85629799036563;0.039;39;191;0.99513;3.14;-0.653926467406664;2.28238238567653;"5"
8.6;0.34;0.36;0.336472236621213;0.045;11;119;0.99556;3.17;-0.755022584278033;2.24070968927596;"4"
8.6;0.34;0.36;0.336472236621213;0.045;11;119;0.99556;3.17;-0.755022584278033;2.24070968927596;"4"
8.5;0.3;0.28;1.1314021114911;0.054;54;174;0.99543;3.21;-0.843970070294529;2.24070968927596;"6"
7.4;0.4;0.41;2.64617479738412;0.053;37;194;0.99886;3.2;-0.462035459596559;2.24070968927596;"6"
6.6;0.32;0.34;2.04122032885964;0.044;63;212;0.99526;3.22;-0.7339691750802;2.27212588550934;"6"
7.1;0.34;0.31;1.64865862558738;0.032;36;140;0.99166;3.35;-0.755022584278033;2.50959926237837;"7"
6.6;0.26;0.25;2.45100509811232;0.045;45;178;0.99691;3.33;-0.843970070294529;2.28238238567653;"6"
8;0.27;0.57;2.34180580614733;0.053;18;134;0.99732;3.12;-0.385662480811985;2.19722457733622;"5"
6.2;0.28;0.45;2.01490302054226;0.045;46;203;0.99573;3.26;-0.776528789498996;2.21920348405499;"6"
6.2;0.3;0.49;2.41591377830105;0.058;68;215;0.99656;3.19;-0.510825623765991;2.24070968927596;"6"
5.6;0.175;0.29;-0.22314355131421;0.043;20;67;0.99112;3.28;-0.7339691750802;2.29253475714054;"6"
6.9;0.34;0.36;0.336472236621213;0.032;13;145;0.99214;3.07;-0.653926467406664;2.28238238567653;"5"
6.9;0.34;0.3;1.54756250871601;0.029;34;148;0.99165;3.36;-0.713349887877465;2.50959926237837;"7"
7.1;0.12;0.3;1.1314021114911;0.018;15;37;0.99004;3.02;-0.653926467406664;2.47653840011748;"7"
7.1;0.32;0.29;1.38629436111989;0.038;33;170;0.99463;3.27;-0.446287102628419;2.32238772029023;"6"
7.1;0.12;0.3;1.1314021114911;0.018;15;37;0.99004;3.02;-0.653926467406664;2.47653840011748;"7"
6.3;0.24;0.55;2.09186406167839;0.04;67;216;0.99596;3.24;-0.693147180559945;2.21920348405499;"5"
7.5;0.41;0.23;2.69462718077007;0.054;28;174;0.99898;3.18;-0.713349887877465;2.27212588550934;"5"
6.5;0.18;0.33;0.336472236621213;0.029;35;138;0.99114;3.36;-0.510825623765991;2.4423470353692;"7"
8.2;0.2;0.38;1.25276296849537;0.053;41;174;0.99306;3.22;-0.891598119283784;2.45100509811232;"5"
7.5;0.41;0.23;2.69462718077007;0.054;28;174;0.99898;3.18;-0.713349887877465;2.27212588550934;"5"
6.5;0.18;0.33;0.336472236621213;0.029;35;138;0.99114;3.36;-0.510825623765991;2.4423470353692;"7"
7.3;0.16;0.35;0.405465108108164;0.036;29;108;0.99342;3.27;-0.673344553263766;2.32238772029023;"6"
6.4;0.16;0.37;0.405465108108164;0.037;27;109;0.99345;3.38;-0.693147180559945;2.28238238567653;"6"
6.6;0.42;0.13;2.54944517092557;0.044;26;158;0.99772;3.24;-0.755022584278033;2.19722457733622;"5"
5.8;0.3;0.12;0.470003629245736;0.036;57;163;0.99239;3.38;-0.527632742082372;2.35137525716348;"6"
6.4;0.22;0.3;2.41591377830105;0.046;53;149;0.99479;3.21;-1.07880966137193;2.37954613413017;"5"
6.8;0.23;0.3;0.53062825106217;0.043;19;95;0.99207;3.17;-0.776528789498996;2.37024374146786;"7"
6.5;0.23;0.25;2.85070650150373;0.046;15;110;0.99828;3.15;-0.867500567704723;2.21920348405499;"6"
5.9;0.28;0.14;2.15176220325946;0.032;30;142;0.99542;3.28;-0.82098055206983;2.2512917986065;"6"
5.9;0.28;0.14;2.15176220325946;0.032;30;142;0.99542;3.28;-0.82098055206983;2.2512917986065;"6"
6.2;0.27;0.18;0.405465108108164;0.028;20;111;0.99228;3.41;-0.693147180559945;2.30258509299405;"5"
6.5;0.23;0.25;2.85070650150373;0.046;15;110;0.99828;3.15;-0.867500567704723;2.21920348405499;"6"
6.9;0.32;0.3;0.587786664902119;0.036;28;117;0.99269;3.24;-0.7339691750802;2.39789527279837;"6"
7.2;0.22;0.24;0.336472236621213;0.041;17;159;0.99196;3.25;-0.63487827243597;2.41591377830105;"6"
6.2;0.33;0.14;1.56861591791385;0.052;27;128;0.99475;3.21;-0.7339691750802;2.24070968927596;"5"
6.3;0.26;0.42;1.96009478404727;0.045;62;209;0.99544;3.2;-0.63487827243597;2.2512917986065;"6"
7.5;0.2;0.47;2.82731362192903;0.052;51;188;0.99944;3.09;-0.478035800943;2.23001440015921;"5"
6.2;0.33;0.14;1.56861591791385;0.052;27;128;0.99475;3.21;-0.7339691750802;2.24070968927596;"5"
6.3;0.26;0.42;1.96009478404727;0.045;62;209;0.99544;3.2;-0.63487827243597;2.2512917986065;"6"
6.6;0.36;0.52;2.42480272571829;0.046;8;110;0.9966;3.07;-0.776528789498996;2.24070968927596;"5"
6.3;0.13;0.42;0.0953101798043249;0.043;63;146;0.99066;3.13;-0.328504066972036;2.41591377830105;"7"
6.4;0.15;0.44;0.182321556793955;0.043;67;150;0.9907;3.14;-0.3147107448397;2.41591377830105;"7"
6.3;0.13;0.42;0.0953101798043249;0.043;63;146;0.99066;3.13;-0.328504066972036;2.41591377830105;"7"
6.4;0.15;0.44;0.182321556793955;0.043;67;150;0.9907;3.14;-0.3147107448397;2.41591377830105;"7"
6.3;0.13;0.42;0.0953101798043249;0.043;63;146;0.99066;3.13;-0.328504066972036;2.41591377830105;"7"
6.9;0.32;0.26;0.832909122935104;0.03;11;103;0.99106;3.06;-0.867500567704723;2.40694510831829;"6"
6.9;0.28;0.22;2.30258509299405;0.052;36;131;0.99696;3.08;-0.776528789498996;2.26176309847379;"5"
6.9;0.32;0.26;0.832909122935104;0.03;11;103;0.99106;3.06;-0.867500567704723;2.40694510831829;"6"
6.6;0.41;0.16;0.336472236621213;0.037;28;160;0.99167;2.95;-0.798507696217772;2.36085400111802;"6"
7.3;0.37;0.16;2.70136121295141;0.048;59;240;0.99902;3.13;-0.798507696217772;2.18605127673809;"5"
6.9;0.21;0.24;0.587786664902119;0.021;17;80;0.98992;3.15;-0.776528789498996;2.50959926237837;"7"
6.6;0.24;0.28;0.587786664902119;0.028;39;132;0.99182;3.34;-0.776528789498996;2.43361335540045;"5"
6.8;0.28;0.36;1.94591014905531;0.043;60;207;0.99556;3.16;-0.713349887877465;2.26176309847379;"6"
6.6;0.24;0.24;2.15176220325946;0.034;25;135;0.99582;3.33;-0.527632742082372;2.33214389523559;"6"
6.6;0.24;0.28;0.587786664902119;0.028;39;132;0.99182;3.34;-0.776528789498996;2.43361335540045;"5"
7;0.16;0.32;0.0953101798043249;0.032;29;80;0.98972;3.23;-1.02165124753198;2.4932054526027;"6"
7;0.14;0.28;0.262364264467491;0.026;10;56;0.99352;3.46;-0.798507696217772;2.29253475714054;"5"
6.3;0.34;0.36;1.58923520511658;0.035;31;185;0.9946;3.15;-0.713349887877465;2.27212588550934;"5"
6.8;0.26;0.24;0.641853886172395;0.043;70;154;0.99273;3.18;-0.653926467406664;2.35137525716348;"5"
6.5;0.27;0.4;2.30258509299405;0.039;74;227;0.99582;3.18;-0.693147180559945;2.24070968927596;"5"
6.7;0.25;0.36;2.15176220325946;0.037;63;206;0.99553;3.18;-0.693147180559945;2.26176309847379;"5"
5.8;0.3;0.27;0.53062825106217;0.014;45;104;0.98914;3.4;-0.579818495252942;2.53369681395743;"7"
7.7;0.3;0.26;2.94180393152844;0.053;36;174;0.99976;3.2;-0.693147180559945;2.34180580614733;"5"
6.8;0.18;0.3;2.54944517092557;0.062;19;171;0.99808;3;-0.653926467406664;2.19722457733622;"7"
6.8;0.18;0.3;2.54944517092557;0.062;19;171;0.99808;3;-0.653926467406664;2.19722457733622;"7"
6.8;0.18;0.3;2.54944517092557;0.062;19;171;0.99808;3;-0.653926467406664;2.19722457733622;"7"
6.8;0.18;0.3;2.54944517092557;0.062;19;171;0.99808;3;-0.653926467406664;2.19722457733622;"7"
6.8;0.18;0.3;2.54944517092557;0.062;19;171;0.99808;3;-0.653926467406664;2.19722457733622;"7"
6.8;0.18;0.3;2.54944517092557;0.062;19;171;0.99808;3;-0.653926467406664;2.19722457733622;"7"
5.1;0.14;0.25;-0.356674943938732;0.039;15;89;0.9919;3.22;-0.843970070294529;2.21920348405499;"6"
6.8;0.18;0.3;2.54944517092557;0.062;19;171;0.99808;3;-0.653926467406664;2.19722457733622;"7"
6.9;0.13;0.28;2.58776403522771;0.05;47;132;0.99655;3.34;-0.867500567704723;2.31253542384721;"6"
6.7;0.34;0.3;2.14006616349627;0.059;24;152;0.99615;3.46;-0.446287102628419;2.39789527279837;"7"
